Sweep	Chain_1	Chain_2	Chain_3	
28359	-3520.155768433	-3530.241515174	-3538.174828402	
28360	-3524.106240012	-3524.271566838	-3533.780969437	
28361	-3524.106240012	-3524.271566838	-3533.780969437	
28362	-3524.271566838	-3524.106240012	-3533.780969437	
28363	-3524.271566838	-3520.199704895	-3534.728103268	
28364	-3520.279577241	-3524.607100991	-3535.828749386	
28365	-3520.240262625	-3524.537746167	-3535.669447594	
28366	-3524.537746167	-3520.240262625	-3535.669447594	
28367	-3520.249908286	-3524.281779195	-3534.618732645	
28368	-3524.535949321	-3529.35742832	-3536.868225301	
28369	-3520.249908286	-3543.928266417	-3541.969735793	
28370	-3520.249908286	-3524.38377657	-3531.715578107	
28371	-3520.249908286	-3524.38377657	-3531.715578107	
28372	-3520.249908286	-3531.715578107	-3524.38377657	
28373	-3520.249908286	-3524.38377657	-3531.715578107	
28374	-3524.539602124	-3533.42006621	-3539.15463025	
28375	-3524.529545028	-3533.535477306	-3539.313483561	
28376	-3530.45117246	-3528.938350671	-3540.198425056	
28377	-3526.913547611	-3533.612351143	-3539.767290459	
28378	-3524.077932714	-3523.318611152	-3538.941479312	
28379	-3524.49347146	-3522.93065901	-3534.230907638	
28380	-3524.49347146	-3522.93065901	-3534.230907638	
28381	-3522.93065901	-3524.49347146	-3534.230907638	
28382	-3520.324592386	-3526.712262783	-3534.230907638	
28383	-3520.156331848	-3526.862764593	-3534.703616509	
28384	-3520.156331848	-3522.643045549	-3542.388732329	
28385	-3520.156331848	-3526.721129346	-3531.775608609	
28386	-3520.156331848	-3526.721129346	-3531.775608609	
28387	-3522.685021867	-3524.475839324	-3531.775608609	
28388	-3522.685021867	-3530.334247977	-3540.616693069	
28389	-3520.156331848	-3523.876680085	-3541.522794069	
28390	-3520.156331848	-3523.876680085	-3541.522794069	
28391	-3520.955213938	-3525.144691792	-3544.221446852	
28392	-3520.955213938	-3525.144691792	-3544.221446852	
28393	-3520.955213938	-3525.144691792	-3544.221446852	
28394	-3520.955213938	-3525.144691792	-3544.221446852	
28395	-3525.144691792	-3520.955213938	-3544.221446852	
28396	-3520.549095401	-3524.587594016	-3543.206157844	
28397	-3520.240376237	-3524.041633185	-3535.027440682	
28398	-3520.240376237	-3523.281817175	-3540.243199788	
28399	-3520.316879123	-3523.314588886	-3540.054881483	
28400	-3523.02896183	-3527.944453258	-3535.658137428	
28401	-3522.69383541	-3524.147917951	-3530.793354573	
28402	-3523.158421495	-3520.32110976	-3538.198292685	
28403	-3523.82103814	-3520.859235505	-3541.792091817	
28404	-3520.164487744	-3522.745820605	-3539.175973989	
28405	-3520.164487744	-3522.745820605	-3539.175973989	
28406	-3522.745820605	-3520.164487744	-3539.175973989	
28407	-3520.164487744	-3522.745820605	-3539.175973989	
28408	-3520.164487744	-3530.123609641	-3531.351724852	
28409	-3521.575226228	-3530.078753187	-3531.297369177	
28410	-3521.575226228	-3536.529476283	-3540.232694288	
28411	-3527.317687533	-3536.213157883	-3533.073105476	
28412	-3521.575226228	-3531.500818169	-3545.018616915	
28413	-3520.976260737	-3531.183788908	-3544.81793729	
28414	-3524.548350308	-3531.966927327	-3547.566325147	
28415	-3520.976260737	-3532.085702155	-3537.393597472	
28416	-3528.257033262	-3524.106295186	-3537.438319228	
28417	-3524.987485332	-3528.609474378	-3537.447477204	
28418	-3521.319414987	-3529.564966803	-3560.614067321	
28419	-3520.567277402	-3527.113433996	-3552.883183835	
28420	-3520.757702329	-3526.070058713	-3548.675983383	
28421	-3520.717800741	-3527.383252766	-3553.454839822	
28422	-3520.717800741	-3535.465686703	-3544.178010252	
28423	-3520.717800741	-3535.465686703	-3544.178010252	
28424	-3520.717800741	-3525.089884303	-3545.081861831	
28425	-3520.226071647	-3530.240252321	-3538.901572247	
28426	-3520.226071647	-3533.696872228	-3549.435477797	
28427	-3522.889644491	-3526.870951891	-3528.962479504	
28428	-3526.870951891	-3522.889644491	-3528.962479504	
28429	-3522.889644491	-3526.870951891	-3528.962479504	
28430	-3526.949199785	-3538.338413729	-3539.015121431	
28431	-3520.165535092	-3535.676539604	-3523.28646315	
28432	-3523.28646315	-3520.165535092	-3535.676539604	
28433	-3523.28646315	-3520.165535092	-3535.676539604	
28434	-3520.231325069	-3533.721944431	-3542.732254051	
28435	-3524.442963801	-3533.654087036	-3528.80512137	
28436	-3524.442963801	-3528.80512137	-3533.654087036	
28437	-3520.192667984	-3530.232709208	-3534.406479008	
28438	-3520.383139414	-3532.551717353	-3528.52751894	
28439	-3520.243400603	-3532.228440671	-3528.20676768	
28440	-3520.243400603	-3532.228440671	-3528.20676768	
28441	-3520.243400603	-3532.228440671	-3528.20676768	
28442	-3523.202508957	-3527.719995937	-3536.221622328	
28443	-3523.378824423	-3527.890444166	-3536.082196172	
28444	-3520.652066414	-3527.890444166	-3540.095168243	
28445	-3520.1562339	-3527.679697551	-3541.229285897	
28446	-3520.1562339	-3527.679697551	-3541.229285897	
28447	-3520.162605088	-3527.735372168	-3541.521374022	
28448	-3520.162605088	-3527.735372168	-3541.521374022	
28449	-3520.162605088	-3531.545342247	-3549.113667909	
28450	-3520.162605088	-3531.545342247	-3549.113667909	
28451	-3520.162605088	-3535.987008787	-3544.069725864	
28452	-3520.162605088	-3535.987008787	-3544.069725864	
28453	-3520.64584446	-3535.498605288	-3542.636284257	
28454	-3527.960234332	-3530.484335134	-3536.831803372	
28455	-3520.179214563	-3526.309739265	-3530.521750917	
28456	-3520.68686248	-3532.855069663	-3534.388980996	
28457	-3523.405027092	-3527.402202066	-3533.215193582	
28458	-3520.174073658	-3527.40140396	-3544.727967839	
28459	-3520.174073658	-3527.40140396	-3544.727967839	
28460	-3524.232268677	-3526.558478923	-3537.145713841	
28461	-3524.232268677	-3526.558478923	-3537.145713841	
28462	-3520.174073658	-3534.787897886	-3540.708787165	
28463	-3520.174073658	-3534.787897886	-3540.708787165	
28464	-3520.174073658	-3534.787897886	-3540.708787165	
28465	-3520.174073658	-3534.787897886	-3540.708787165	
28466	-3520.174073658	-3534.787897886	-3540.708787165	
28467	-3520.174073658	-3524.160285174	-3543.405546775	
28468	-3520.248493583	-3524.044222482	-3542.884460578	
28469	-3520.98386064	-3531.660516107	-3547.129614975	
28470	-3520.98386064	-3531.660516107	-3547.129614975	
28471	-3520.98386064	-3531.660516107	-3547.129614975	
28472	-3520.98386064	-3531.660516107	-3547.129614975	
28473	-3520.98386064	-3531.660516107	-3547.129614975	
28474	-3524.892336973	-3523.176626892	-3544.584545885	
28475	-3520.350791444	-3530.386460803	-3542.524073686	
28476	-3520.223153472	-3526.932874656	-3541.218479525	
28477	-3520.223153472	-3520.223153472	-3542.626118831	
28478	-3520.157295266	-3520.157295266	-3543.086396437	
28479	-3520.157295266	-3524.50595173	-3547.617139177	
28480	-3520.316955444	-3520.316955444	-3546.387691066	
28481	-3520.317389202	-3532.817670791	-3546.685979567	
28482	-3520.317389202	-3532.817670791	-3546.685979567	
28483	-3524.209391776	-3533.474879633	-3545.657168115	
28484	-3523.044567313	-3531.657619786	-3543.501445639	
28485	-3523.044567313	-3531.657619786	-3543.501445639	
28486	-3523.711901043	-3530.903531091	-3543.501445639	
28487	-3520.180753535	-3528.065981688	-3536.750098073	
28488	-3522.850176228	-3533.489041177	-3542.192560364	
28489	-3522.850176228	-3533.489041177	-3542.192560364	
28490	-3522.798391349	-3525.243004761	-3530.491134036	
28491	-3524.596394276	-3530.724429925	-3535.505123749	
28492	-3524.596394276	-3530.724429925	-3535.505123749	
28493	-3520.845535806	-3525.532232647	-3548.751715524	
28494	-3520.588160469	-3523.406452192	-3543.560965703	
28495	-3523.379428486	-3531.587073443	-3536.948655315	
28496	-3523.275967875	-3531.174137257	-3536.229996861	
28497	-3523.275967875	-3536.229996861	-3531.174137257	
28498	-3527.266456613	-3522.610554709	-3542.720422913	
28499	-3522.652105491	-3520.155701857	-3540.591643519	
28500	-3524.554485845	-3523.301868486	-3530.620716659	
28501	-3523.473611738	-3524.722205806	-3530.315150585	
28502	-3523.576384309	-3530.345087385	-3524.824174907	
28503	-3523.406617549	-3524.660272314	-3530.897759918	
28504	-3520.161760232	-3529.495677621	-3533.985627162	
28505	-3529.621317653	-3520.156185441	-3535.005094578	
28506	-3520.156185441	-3529.621317653	-3535.005094578	
28507	-3520.172446956	-3528.828172311	-3532.366677352	
28508	-3520.904051146	-3530.327585787	-3534.248697035	
28509	-3520.290805471	-3520.290805471	-3539.054675973	
28510	-3520.290805471	-3520.290805471	-3539.054675973	
28511	-3523.62629874	-3531.505811197	-3531.583315467	
28512	-3520.286934975	-3524.47517522	-3533.055476177	
28513	-3520.451625124	-3525.056697807	-3534.875903464	
28514	-3521.163202275	-3538.105113195	-3532.502589435	
28515	-3521.163202275	-3521.163202275	-3537.210719002	
28516	-3520.156305747	-3528.699632234	-3540.970487407	
28517	-3520.156305747	-3528.699632234	-3540.970487407	
28518	-3520.156305747	-3527.375270596	-3540.700108876	
28519	-3520.167794754	-3527.507626697	-3541.074598994	
28520	-3522.756459252	-3530.787273578	-3531.164025068	
28521	-3522.612316251	-3534.300885219	-3541.044671592	
28522	-3522.61433148	-3541.017087593	-3534.285124688	
28523	-3522.61433148	-3541.017087593	-3534.285124688	
28524	-3521.291843679	-3529.28555797	-3537.966124474	
28525	-3520.913952128	-3528.671115832	-3537.114561564	
28526	-3520.913952128	-3520.913952128	-3540.175019977	
28527	-3520.913952128	-3520.913952128	-3540.175019977	
28528	-3523.200866621	-3528.611082324	-3532.117593778	
28529	-3523.200866621	-3532.117593778	-3528.611082324	
28530	-3520.967270529	-3529.248965016	-3524.348737259	
28531	-3520.967270529	-3524.348737259	-3529.248965016	
28532	-3520.1820637	-3532.167378007	-3531.702176848	
28533	-3520.1820637	-3531.702176848	-3532.167378007	
28534	-3523.037901299	-3520.339289665	-3536.220432816	
28535	-3520.274032652	-3525.452265317	-3531.284769427	
28536	-3522.629239823	-3522.671149649	-3531.284769427	
28537	-3520.182087607	-3530.485122291	-3539.872655566	
28538	-3523.276282818	-3524.036594941	-3538.509571912	
28539	-3523.276282818	-3524.036594941	-3538.509571912	
28540	-3523.276282818	-3524.036594941	-3538.509571912	
28541	-3523.276282818	-3524.036594941	-3538.509571912	
28542	-3523.446150145	-3524.204586448	-3537.968675176	
28543	-3520.52690361	-3526.577565727	-3537.342154464	
28544	-3520.52690361	-3526.577565727	-3537.342154464	
28545	-3520.375815107	-3522.682826745	-3533.143054336	
28546	-3520.375815107	-3526.53929459	-3530.254555091	
28547	-3522.959610118	-3524.343370202	-3528.306388438	
28548	-3522.959610118	-3528.306388438	-3524.343370202	
28549	-3522.963258539	-3524.350725164	-3528.537589158	
28550	-3531.847841436	-3526.13638886	-3528.653380441	
28551	-3522.685732539	-3531.847841436	-3530.5504879	
28552	-3523.049673278	-3535.831048617	-3528.938120705	
28553	-3522.778238657	-3535.200904838	-3528.5458018	
28554	-3520.193189714	-3527.348678159	-3542.28125851	
28555	-3520.31345876	-3523.504746323	-3535.145593787	
28556	-3520.31345876	-3523.274314999	-3539.334327925	
28557	-3520.156135441	-3528.702752381	-3530.114064284	
28558	-3520.156135441	-3528.702752381	-3530.114064284	
28559	-3524.143582452	-3529.284732621	-3540.22582101	
28560	-3524.143582452	-3529.284732621	-3540.22582101	
28561	-3524.143582452	-3529.284732621	-3540.22582101	
28562	-3526.976924808	-3531.012041804	-3543.862176885	
28563	-3526.875998091	-3530.85180342	-3543.580061548	
28564	-3523.122011	-3530.758720571	-3547.282277382	
28565	-3523.122011	-3530.758720571	-3547.282277382	
28566	-3523.122011	-3530.758720571	-3547.282277382	
28567	-3523.28060136	-3528.495772809	-3543.596606429	
28568	-3523.28060136	-3528.495772809	-3543.596606429	
28569	-3520.172342199	-3534.622972417	-3550.776673299	
28570	-3520.360375539	-3548.784574311	-3540.964865143	
28571	-3520.329367946	-3542.682136486	-3546.890079573	
28572	-3520.192009245	-3543.097054641	-3547.221969281	
28573	-3520.192009245	-3547.221969281	-3543.097054641	
28574	-3524.373977758	-3539.581629694	-3547.221969281	
28575	-3523.400362699	-3536.412383608	-3533.407962431	
28576	-3520.554219832	-3527.889886126	-3545.396556257	
28577	-3520.318306074	-3524.85071797	-3533.824217166	
28578	-3520.318306074	-3524.85071797	-3533.824217166	
28579	-3520.318306074	-3524.85071797	-3533.824217166	
28580	-3520.318306074	-3524.240033295	-3541.380871844	
28581	-3521.065089009	-3525.290089295	-3543.648755081	
28582	-3520.724105913	-3523.873717795	-3543.559984125	
28583	-3520.724105913	-3528.205254042	-3536.666971432	
28584	-3520.724105913	-3525.519713872	-3549.202131528	
28585	-3520.724105913	-3525.519713872	-3549.202131528	
28586	-3520.724105913	-3524.832590499	-3558.840808685	
28587	-3520.724105913	-3524.832590499	-3558.840808685	
28588	-3520.786718459	-3524.918169078	-3559.088138197	
28589	-3520.20276366	-3523.841328425	-3554.525598911	
28590	-3520.20276366	-3523.841328425	-3554.525598911	
28591	-3520.20276366	-3528.297458388	-3539.563312854	
28592	-3523.115820113	-3527.282976014	-3533.192163445	
28593	-3520.20276366	-3533.268587245	-3544.868558702	
28594	-3520.175374466	-3533.865937028	-3545.939801488	
28595	-3520.175374466	-3527.775232302	-3538.501510033	
28596	-3520.682289083	-3540.498579348	-3528.587319344	
28597	-3520.682289083	-3520.682289083	-3533.180429354	
28598	-3522.69911674	-3526.963373336	-3533.283121592	
28599	-3520.155762394	-3520.155762394	-3534.364487643	
28600	-3520.155762394	-3523.32336171	-3532.028165781	
28601	-3523.32336171	-3520.155762394	-3532.028165781	
28602	-3520.242370141	-3520.242370141	-3539.235336582	
28603	-3524.669467779	-3524.100513636	-3540.56988144	
28604	-3529.236472141	-3531.421137814	-3529.277716401	
28605	-3529.236472141	-3531.421137814	-3529.277716401	
28606	-3524.897265526	-3524.929745178	-3536.560701238	
28607	-3523.770246004	-3524.897265526	-3537.022246759	
28608	-3523.770246004	-3524.897265526	-3537.022246759	
28609	-3524.619995471	-3523.500471538	-3534.944618489	
28610	-3529.692281218	-3526.804814145	-3531.856654699	
28611	-3529.645050415	-3526.612182353	-3531.814720493	
28612	-3520.327505718	-3524.484526392	-3535.313535697	
28613	-3520.289921388	-3524.793324773	-3536.659142583	
28614	-3520.289921388	-3524.793324773	-3536.659142583	
28615	-3520.289921388	-3524.793324773	-3536.659142583	
28616	-3523.334364666	-3530.731246684	-3547.400080956	
28617	-3523.334364666	-3530.731246684	-3547.400080956	
28618	-3523.334364666	-3539.580044317	-3534.030802615	
28619	-3523.334364666	-3534.46792578	-3536.456308076	
28620	-3523.334364666	-3530.43857202	-3525.648466606	
28621	-3525.521640006	-3530.237774794	-3523.279474381	
28622	-3520.174244522	-3527.351432194	-3531.482175195	
28623	-3520.174244522	-3527.351432194	-3531.482175195	
28624	-3523.120889508	-3526.600756175	-3534.780401139	
28625	-3523.120889508	-3526.600756175	-3534.780401139	
28626	-3523.178624257	-3526.7339746	-3535.065925728	
28627	-3523.222915848	-3526.811816102	-3535.211399476	
28628	-3520.168023182	-3520.168023182	-3528.082810984	
28629	-3520.168023182	-3520.168023182	-3528.082810984	
28630	-3520.228702367	-3524.08496524	-3535.70993848	
28631	-3520.228702367	-3520.228702367	-3527.40820276	
28632	-3520.228702367	-3534.62317317	-3524.695357271	
28633	-3520.228702367	-3524.695357271	-3534.62317317	
28634	-3520.228702367	-3531.562514895	-3528.993275495	
28635	-3521.095451438	-3521.095451438	-3537.803690094	
28636	-3521.095451438	-3526.017487811	-3537.547248247	
28637	-3520.785342803	-3525.603492391	-3536.822539182	
28638	-3520.32638269	-3523.161202448	-3536.756087875	
28639	-3520.32638269	-3523.161202448	-3536.756087875	
28640	-3520.157503803	-3523.144166359	-3537.353666119	
28641	-3520.157503803	-3527.277452463	-3530.85577359	
28642	-3520.157503803	-3527.277452463	-3530.85577359	
28643	-3520.4378089	-3529.498671662	-3528.864907351	
28644	-3520.155711948	-3528.073712148	-3528.706215829	
28645	-3520.178963356	-3528.632104707	-3534.356554793	
28646	-3520.178963356	-3528.632104707	-3534.356554793	
28647	-3524.901364256	-3525.17985177	-3545.640197222	
28648	-3521.724740955	-3536.047981227	-3538.558062149	
28649	-3521.07547546	-3534.837599723	-3537.530660243	
28650	-3520.971348904	-3537.358525127	-3534.632814667	
28651	-3521.058610931	-3537.502970912	-3534.804707598	
28652	-3521.058610931	-3536.402203949	-3549.037018857	
28653	-3520.298476419	-3533.046911471	-3543.722381209	
28654	-3520.298476419	-3523.147024964	-3528.300795049	
28655	-3520.298476419	-3524.555933331	-3531.355553586	
28656	-3520.20290662	-3524.71981967	-3532.034980017	
28657	-3523.30697818	-3529.824870979	-3538.592468077	
28658	-3523.30697818	-3529.824870979	-3538.592468077	
28659	-3523.30697818	-3529.824870979	-3538.592468077	
28660	-3523.30697818	-3529.824870979	-3538.592468077	
28661	-3524.118516458	-3528.824870306	-3550.353700071	
28662	-3523.21841534	-3528.072817372	-3550.342246075	
28663	-3528.228651105	-3527.357594288	-3553.365643353	
28664	-3523.617076004	-3535.214588164	-3535.503566714	
28665	-3525.552449666	-3529.926636085	-3536.59903356	
28666	-3522.799969943	-3525.244556579	-3540.502314277	
28667	-3524.536593965	-3529.332527957	-3536.15335876	
28668	-3524.651963463	-3530.055639269	-3537.493304896	
28669	-3524.62832306	-3530.007351425	-3537.420101034	
28670	-3524.729245803	-3529.358800098	-3536.009582991	
28671	-3522.934842635	-3526.833460348	-3542.172737297	
28672	-3522.820534182	-3525.502188271	-3534.284196882	
28673	-3522.820534182	-3525.502188271	-3534.284196882	
28674	-3525.502188271	-3522.820534182	-3534.284196882	
28675	-3520.303371597	-3526.629690713	-3530.127422888	
28676	-3522.642865277	-3524.304204457	-3528.149939323	
28677	-3522.642865277	-3524.304204457	-3528.149939323	
28678	-3522.642865277	-3527.949614904	-3530.456165135	
28679	-3522.715896752	-3532.052157703	-3524.477794561	
28680	-3520.428960437	-3530.320054173	-3528.199319819	
28681	-3520.428960437	-3526.648722464	-3531.841062108	
28682	-3523.380295646	-3530.569716514	-3524.210876096	
28683	-3520.500301378	-3527.351962085	-3530.568608917	
28684	-3520.500301378	-3530.568608917	-3527.351962085	
28685	-3520.187733329	-3524.000696398	-3537.725392971	
28686	-3520.187733329	-3533.845938393	-3547.703748995	
28687	-3520.258747757	-3534.188519003	-3548.319187963	
28688	-3520.897760965	-3532.887532515	-3545.06352143	
28689	-3521.401648901	-3533.053260586	-3544.886679591	
28690	-3520.553756502	-3535.121157204	-3549.891875284	
28691	-3520.391016382	-3526.580217603	-3530.111535191	
28692	-3520.391016382	-3526.580217603	-3530.111535191	
28693	-3520.391016382	-3530.166188685	-3545.660441057	
28694	-3520.195399267	-3530.841798293	-3547.794724443	
28695	-3520.608694298	-3531.977577353	-3550.13783835	
28696	-3520.608694298	-3531.977577353	-3550.13783835	
28697	-3520.608694298	-3531.977577353	-3550.13783835	
28698	-3521.502020451	-3531.788039147	-3547.026893092	
28699	-3521.502020451	-3540.946786405	-3542.969868406	
28700	-3521.502020451	-3540.946786405	-3542.969868406	
28701	-3520.632454682	-3542.659956894	-3527.695514017	
28702	-3520.193489509	-3525.059341295	-3534.07431581	
28703	-3520.440978172	-3525.169704322	-3533.781828448	
28704	-3523.057918703	-3532.578062434	-3536.813306201	
28705	-3523.057918703	-3536.813306201	-3532.578062434	
28706	-3520.818592421	-3528.197590814	-3532.552126462	
28707	-3522.128431187	-3531.72970654	-3537.20316587	
28708	-3522.058444491	-3535.523970085	-3537.237886328	
28709	-3521.173312387	-3525.831550939	-3544.237678098	
28710	-3521.40355451	-3526.417695576	-3542.277006793	
28711	-3523.292472133	-3520.508398387	-3536.552303667	
28712	-3522.622017408	-3529.876138157	-3537.815094284	
28713	-3522.609204707	-3529.787128468	-3537.649338896	
28714	-3522.609204707	-3529.787128468	-3537.649338896	
28715	-3522.709348525	-3537.218678216	-3529.623003312	
28716	-3522.709348525	-3529.623003312	-3537.218678216	
28717	-3522.709348525	-3530.668186906	-3537.762679816	
28718	-3522.709348525	-3530.668186906	-3537.762679816	
28719	-3525.921452539	-3527.685172879	-3537.762679816	
28720	-3520.847520725	-3526.756867851	-3542.928068884	
28721	-3520.847520725	-3526.756867851	-3542.928068884	
28722	-3520.847520725	-3526.756867851	-3542.928068884	
28723	-3520.157920703	-3526.792579079	-3545.085934538	
28724	-3520.157920703	-3526.792579079	-3545.085934538	
28725	-3522.676429341	-3526.748886991	-3534.019000445	
28726	-3520.162040166	-3530.480279569	-3532.040731639	
28727	-3520.162040166	-3524.528671827	-3537.54360466	
28728	-3520.162040166	-3524.528671827	-3537.54360466	
28729	-3520.162040166	-3520.162040166	-3540.63114453	
28730	-3520.162040166	-3520.162040166	-3540.63114453	
28731	-3520.162040166	-3530.840829449	-3523.929236649	
28732	-3520.247998461	-3523.163028385	-3526.911135356	
28733	-3520.169894156	-3522.893789785	-3522.616494665	
28734	-3520.634946237	-3523.750299539	-3523.472158491	
28735	-3520.634946237	-3528.130151716	-3532.064490078	
28736	-3520.596201346	-3529.142744	-3532.650673491	
28737	-3520.596201346	-3533.028308982	-3529.073901594	
28738	-3520.686217489	-3529.159951201	-3533.100726768	
28739	-3526.276140368	-3525.485566681	-3534.790585333	
28740	-3526.160284084	-3524.209575755	-3544.754302884	
28741	-3525.256490188	-3523.309417549	-3542.328153047	
28742	-3525.153899701	-3527.263364621	-3528.017908557	
28743	-3530.425787867	-3525.153899701	-3531.943214712	
28744	-3527.039513889	-3528.803526693	-3531.943214712	
28745	-3520.321067245	-3531.836494749	-3532.997512888	
28746	-3520.321067245	-3532.997512888	-3531.836494749	
28747	-3520.321067245	-3531.836494749	-3532.997512888	
28748	-3520.321067245	-3532.997512888	-3531.836494749	
28749	-3520.325644559	-3533.010562188	-3531.84952177	
28750	-3523.452678306	-3525.848033517	-3534.164549168	
28751	-3521.313682762	-3529.61248842	-3521.313682762	
28752	-3528.321304007	-3523.915222149	-3530.889636956	
28753	-3525.242621754	-3530.728331073	-3531.907791798	
28754	-3523.269959606	-3532.792463446	-3533.028719224	
28755	-3520.251380162	-3531.146236586	-3535.054977106	
28756	-3520.251380162	-3537.551425607	-3531.175888889	
28757	-3520.371214456	-3537.846822314	-3543.11285487	
28758	-3520.371214456	-3537.846822314	-3543.11285487	
28759	-3520.371214456	-3537.846822314	-3543.11285487	
28760	-3520.371214456	-3546.047817814	-3550.346457279	
28761	-3521.636734329	-3542.58083282	-3546.192738086	
28762	-3527.72048228	-3528.908145607	-3528.025344952	
28763	-3527.35443648	-3528.240786073	-3527.04834677	
28764	-3528.240786073	-3527.35443648	-3527.04834677	
28765	-3528.240786073	-3533.637135462	-3537.514925292	
28766	-3523.319826826	-3527.019546821	-3524.570099157	
28767	-3523.161471474	-3534.070899811	-3531.757083878	
28768	-3524.038560461	-3536.546627032	-3533.705411837	
28769	-3523.216598555	-3531.733380168	-3534.008802251	
28770	-3520.19432388	-3526.462317094	-3542.53728143	
28771	-3520.19432388	-3523.115791157	-3530.448732075	
28772	-3520.19432388	-3523.115791157	-3530.448732075	
28773	-3525.840619347	-3542.164641591	-3536.789863314	
28774	-3521.180262045	-3524.245268214	-3538.671413798	
28775	-3521.180262045	-3528.679990275	-3534.431252165	
28776	-3520.624243471	-3533.30164264	-3527.74278462	
28777	-3523.499277622	-3529.840149348	-3520.624243471	
28778	-3520.624243471	-3520.624243471	-3528.700569622	
28779	-3520.34247756	-3520.34247756	-3527.383025791	
28780	-3520.22855125	-3520.22855125	-3527.398480106	
28781	-3520.22855125	-3528.005037022	-3534.688344882	
28782	-3520.22855125	-3528.005037022	-3534.688344882	
28783	-3520.22855125	-3528.005037022	-3534.688344882	
28784	-3520.194178807	-3522.822424489	-3531.0711239	
28785	-3520.194178807	-3522.822424489	-3531.0711239	
28786	-3520.194178807	-3522.822424489	-3531.0711239	
28787	-3520.194178807	-3526.754657214	-3547.978469558	
28788	-3520.981333238	-3526.662877886	-3546.069251646	
28789	-3520.809695787	-3526.559546688	-3546.109337178	
28790	-3520.251274105	-3526.919600558	-3548.363373819	
28791	-3520.251274105	-3526.919600558	-3548.363373819	
28792	-3520.251274105	-3526.919600558	-3548.363373819	
28793	-3520.251274105	-3526.919600558	-3548.363373819	
28794	-3524.05174542	-3524.741382299	-3541.066237142	
28795	-3522.886457674	-3524.553051289	-3553.499024338	
28796	-3520.248679889	-3525.993931654	-3546.300470955	
28797	-3520.553188857	-3531.040558543	-3547.143321883	
28798	-3520.553188857	-3531.040558543	-3547.143321883	
28799	-3520.196625839	-3522.785717682	-3534.761242159	
28800	-3520.196625839	-3522.785717682	-3534.761242159	
28801	-3521.446763679	-3529.040191983	-3542.197073859	
28802	-3521.446763679	-3525.056669855	-3542.405866091	
28803	-3520.203495509	-3523.115861952	-3537.654422272	
28804	-3523.241616188	-3520.174611516	-3538.406029329	
28805	-3520.174611516	-3523.241616188	-3538.406029329	
28806	-3521.102874863	-3521.102874863	-3525.739361358	
28807	-3521.102874863	-3525.739361358	-3521.102874863	
28808	-3521.102874863	-3525.739361358	-3521.102874863	
28809	-3521.253703541	-3524.807802914	-3533.022134663	
28810	-3520.311601736	-3523.501719539	-3530.985216376	
28811	-3523.115783572	-3520.194474022	-3530.057664216	
28812	-3520.194474022	-3526.829319174	-3540.406011765	
28813	-3520.194474022	-3526.829319174	-3540.406011765	
28814	-3520.194474022	-3526.829319174	-3540.406011765	
28815	-3520.194474022	-3526.829319174	-3540.406011765	
28816	-3520.194474022	-3526.829319174	-3540.406011765	
28817	-3524.37377098	-3534.35258605	-3536.666838584	
28818	-3527.990290885	-3520.194474022	-3543.544924046	
28819	-3524.404699189	-3524.583135899	-3542.807637537	
28820	-3527.992946325	-3520.192185013	-3543.559900102	
28821	-3524.277877273	-3524.456731399	-3543.715966828	
28822	-3524.277877273	-3524.456731399	-3543.715966828	
28823	-3524.277877273	-3530.451113015	-3541.543180875	
28824	-3524.277877273	-3530.451113015	-3541.543180875	
28825	-3527.163718622	-3522.614368263	-3534.792360312	
28826	-3523.12157522	-3527.824049826	-3537.905293659	
28827	-3524.532272403	-3520.173047473	-3543.509498895	
28828	-3520.173047473	-3528.065100385	-3541.091660524	
28829	-3520.173047473	-3537.72024637	-3530.709926998	
28830	-3520.156162798	-3527.503725186	-3531.041093102	
28831	-3524.090622855	-3524.430238509	-3527.248646634	
28832	-3524.430238509	-3524.090622855	-3527.248646634	
28833	-3524.090622855	-3524.430238509	-3527.248646634	
28834	-3527.248646634	-3524.090622855	-3524.430238509	
28835	-3520.156162798	-3524.430238509	-3526.72382299	
28836	-3520.607894594	-3525.205241855	-3527.817868498	
28837	-3520.607894594	-3531.981319103	-3542.9713893	
28838	-3520.215554177	-3524.593008746	-3538.972109099	
28839	-3520.215554177	-3524.593008746	-3538.972109099	
28840	-3520.20278889	-3524.373681971	-3537.92968505	
28841	-3520.20278889	-3524.373681971	-3537.92968505	
28842	-3520.160081773	-3537.025290915	-3555.796362861	
28843	-3520.160081773	-3537.025290915	-3555.796362861	
28844	-3521.360226621	-3536.003259846	-3554.222174049	
28845	-3526.798821376	-3526.006004359	-3545.101103975	
28846	-3523.726388328	-3525.282124832	-3543.461144558	
28847	-3520.303970028	-3524.482249296	-3547.031031478	
28848	-3520.303970028	-3527.644802447	-3544.564360722	
28849	-3520.189338799	-3527.335252823	-3544.052246225	
28850	-3520.189338799	-3544.052246225	-3527.335252823	
28851	-3520.189338799	-3531.595462122	-3537.111290176	
28852	-3523.436364278	-3528.541896076	-3541.831220392	
28853	-3523.047307977	-3520.189338799	-3540.850303289	
28854	-3520.189338799	-3523.047307977	-3540.850303289	
28855	-3520.647096909	-3523.489105173	-3546.48190699	
28856	-3523.489105173	-3520.647096909	-3546.48190699	
28857	-3520.647096909	-3520.647096909	-3536.014425341	
