Rank	#Visits	Model_size	log_Post_Prob	Model_Post_Prob	Jeffreys_scale	Model
321	1	5	-3532.079249067756	4.535496729209868e-06	43.56851561357668	1	4	8	15	17	
322	2	5	-3532.094223004367	4.46808843198612e-06	43.5620125155343	4	8	9	15	17	
323	1	5	-3532.218877541922	3.944436621072518e-06	43.50787573772967	1	4	9	15	17	
324	1	5	-3532.238285395172	3.868621656550338e-06	43.49944701415762	4	5	9	15	17	
325	2	5	-3532.241705801589	3.855412002281935e-06	43.49796155052474	2	5	11	15	17	
326	1	5	-3532.248533848344	3.82917673860328e-06	43.49499616749691	4	8	13	15	17	
327	1	5	-3532.288561496936	3.678930852434908e-06	43.47761238059002	1	2	5	15	16	
328	1	5	-3532.314596598148	3.584385603284165e-06	43.46630547979782	4	9	12	15	17	
329	1	5	-3532.347749738422	3.467500229016336e-06	43.45190725391908	3	4	9	15	17	
330	2	5	-3532.484311015664	3.024883753081277e-06	43.39259944477104	4	5	9	13	15	
331	2	5	-3532.494983069696	2.992773675231477e-06	43.38796463059473	3	4	15	16	17	
332	1	3	-3532.513194875178	2.938763170404898e-06	42.13595136703203	5	12	15	
333	1	5	-3532.584462526491	2.73661334703535e-06	43.34910419626484	4	10	12	15	16	
334	1	5	-3532.597859353883	2.700195894217589e-06	43.34328602805341	3	4	12	15	16	
335	2	5	-3532.622973272339	2.633227829714005e-06	43.33237919184916	4	5	12	15	16	
336	1	5	-3532.636677663596	2.597387193253547e-06	43.32642745034826	4	5	9	10	15	
337	1	5	-3532.688108600294	2.46717822210786e-06	43.30409127834115	4	5	12	13	15	
338	2	5	-3532.703686536136	2.429042487271832e-06	43.29732586676554	3	4	10	15	16	
339	1	5	-3532.747589515504	2.324707354700045e-06	43.27825904508676	3	4	9	12	15	
340	1	6	-3532.961917699138	1.876232878493052e-06	43.71054097495083	1	2	4	11	15	16	
341	2	5	-3532.968301397594	1.864293722095754e-06	43.1824050926047	3	4	10	12	15	
342	1	5	-3532.999099550319	1.807752077619112e-06	43.16902962482368	4	9	10	13	15	
343	1	5	-3533.086561848592	1.656359015197701e-06	43.13104523130881	2	3	5	6	15	
344	1	5	-3533.380894499941	1.234034863770447e-06	43.00321818498414	2	5	14	15	17	
345	1	5	-3533.401956955015	1.208314873792265e-06	42.99407087697011	2	3	5	15	17	
346	1	6	-3533.637154829572	9.550695137378036e-07	43.41728921522747	1	2	4	6	14	15	
347	1	6	-3533.657316656539	9.360063869492011e-07	43.40853304503019	1	2	4	6	7	15	
348	1	6	-3533.831146692706	7.866569550121081e-07	43.33303961953415	2	4	8	11	14	15	
349	2	6	-3533.848560047251	7.730771962672354e-07	43.32547709574356	1	2	4	5	9	15	
350	1	4	-3533.882728343573	7.47108642579158e-07	42.19738856284119	2	7	15	16	
351	1	6	-3533.935515904076	7.086934422631598e-07	43.28771264695561	1	2	4	13	15	17	
352	1	5	-3533.976187538539	6.804480090826184e-07	42.74468570320565	1	2	6	7	15	
353	1	6	-3533.979185711064	6.784109637895203e-07	43.26874709075476	1	2	3	4	5	15	
354	1	6	-3533.982808886763	6.759574091856811e-07	43.26717356554193	1	2	4	14	15	16	
355	1	6	-3533.999000228926	6.651008795561647e-07	43.26014175498574	2	4	7	11	13	15	
356	1	6	-3534.000599254652	6.640382159789031e-07	43.25944730693646	2	4	7	11	14	15	
357	1	6	-3534.043329236334	6.362615496066305e-07	43.24088991168014	1	4	5	6	11	15	
358	1	6	-3534.144292894127	5.75158734402652e-07	43.19704195222796	2	4	6	9	12	15	
359	1	4	-3534.16118763269	5.65523202042729e-07	42.07645523014332	4	8	13	17	
360	2	6	-3534.415678773553	4.384563149876954e-07	43.07918056232663	3	4	7	8	11	15	
361	1	6	-3534.451373963612	4.230815681850459e-07	43.06367833825353	2	4	6	12	14	15	
362	1	6	-3534.566895258134	3.769240463275846e-07	43.01350807750038	1	4	6	9	13	15	
363	2	6	-3534.682585005655	3.357456740903396e-07	42.96326465853934	1	4	8	11	12	15	
364	1	6	-3534.770398696177	3.075200414223802e-07	42.92512765730983	1	3	4	6	14	15	
365	1	6	-3534.816415436918	2.936896271498857e-07	42.90514284073087	4	6	8	13	14	15	
366	2	6	-3534.848386707393	2.844485089362184e-07	42.89125789438416	4	5	8	11	15	17	
367	1	5	-3535.048662164008	2.328226005743122e-07	42.27891589138335	1	2	13	15	16	
368	1	6	-3535.071133683691	2.276490691833828e-07	42.79452011171754	1	2	3	5	11	15	
369	1	6	-3535.144244422679	2.115993300743353e-07	42.76276852120722	4	5	9	11	13	15	
370	2	6	-3535.176972391261	2.047862117371583e-07	42.74855494504811	3	4	5	6	13	15	
371	1	6	-3535.223866790398	1.954045776210921e-07	42.72818896627043	1	4	6	7	10	15	
372	1	6	-3535.28917701067	1.830504771059712e-07	42.69982509799448	4	9	11	12	15	17	
373	1	6	-3535.572763411326	1.378512968797782e-07	42.57666508904675	4	7	8	10	13	15	
374	1	6	-3535.703182522384	1.209958726002868e-07	42.52002478877972	1	4	5	10	15	17	
375	1	7	-3537.05406319207	3.133938974279751e-08	42.40070618565586	1	2	4	10	14	15	16	
376	1	4	-3537.695848855521	1.649554098641101e-08	40.54137136567027	3	7	15	16	
377	1	7	-3538.263419522144	9.351337998566191e-09	41.8754894048499	2	3	4	7	9	12	15	
378	2	7	-3538.920455053775	4.847600803587131e-09	41.59014249904809	3	4	11	14	15	16	17	
379	0	1	-3542.009222483108	2.208473530157158e-10	36.4610761699096	4	
380	0	1	-3549.5969513971	1.118879716430916e-13	33.16576737238507	15	
381	0	1	-3554.062726288306	1.286239990634098e-15	31.22630597971244	7	
382	0	1	-3560.16536467204	2.877264802619613e-18	28.57596380460586	13	
383	0	1	-3560.54855991067	1.961373283870534e-18	28.40954422697728	5	
384	0	1	-3567.23314337358	2.45178590299208e-21	25.50646651521342	14	
385	0	1	-3588.537400118621	1.371391325982423e-30	16.25414536979232	1	
386	0	1	-3589.844476750316	3.71112198306445e-31	15.68648920122227	3	
387	0	1	-3602.162028966222	1.659817242245641e-36	10.3370442432992	11	
388	0	1	-3606.604870339301	1.952354956998252e-38	8.40754275099958	10	
389	0	1	-3622.885140943378	1.660072641026126e-45	1.337111063757204	17	
390	0	1	-3623.842583502852	6.372576708264445e-46	0.9212990434382321	12	
391	0	0	-3623.845796892602	6.352132001588073e-46	0	
392	0	1	-3624.952498489715	2.10031830640543e-46	0.4392690892617983	2	
393	0	1	-3625.209817155838	1.623801883857109e-46	0.3275170124738934	16	
394	0	1	-3626.029811830294	7.151775589967356e-47	-0.02860214983229496	8	
395	0	1	-3627.735105014034	1.299614232757395e-47	-0.7692015695576926	6	
396	0	1	-3627.831845867372	1.179778398617509e-47	-0.8112155883369568	9	
